,Red_Win,Blue_Win,Red_Champions,Blue_Champions
4339,True,False,"[516, 238, 161, 202, 235]","[266, 876, 55, 110, 432]"
4340,False,True,"[887, 24, 777, 236, 99]","[223, 876, 166, 21, 32]"
4341,False,True,"[103, 876, 23, 221, 57]","[54, 56, 38, 50, 26]"
4342,False,True,"[54, 254, 4, 523, 40]","[2, 245, 69, 50, 235]"
4343,False,True,"[24, 64, 43, 360, 57]","[133, 33, 103, 29, 526]"
4344,True,False,"[897, 254, 31, 22, 40]","[875, 56, 55, 110, 161]"
4345,False,True,"[23, 254, 267, 81, 57]","[24, 56, 163, 110, 161]"
4346,True,False,"[2, 104, 38, 21, 267]","[114, 234, 55, 523, 517]"
4347,True,False,"[39, 876, 4, 29, 43]","[777, 234, 7, 222, 16]"
4348,True,False,"[27, 78, 101, 51, 267]","[6, 63, 105, 236, 902]"
4349,False,True,"[69, 121, 517, 29, 53]","[86, 200, 105, 147, 37]"
4350,False,True,"[266, 5, 84, 29, 555]","[19, 63, 246, 18, 44]"
4351,False,True,"[240, 32, 39, 22, 63]","[57, 17, 42, 21, 53]"
4352,True,False,"[48, 11, 246, 115, 43]","[10, 200, 99, 119, 888]"
4353,False,True,"[6, 254, 518, 21, 89]","[83, 63, 517, 236, 1]"
4354,False,True,"[516, 11, 13, 910, 235]","[27, 121, 245, 895, 147]"
4355,False,True,"[23, 56, 55, 81, 497]","[6, 245, 3, 236, 902]"
4356,True,False,"[266, 141, 84, 22, 143]","[777, 203, 3, 235, 147]"
4357,True,False,"[950, 254, 43, 145, 235]","[887, 876, 157, 429, 902]"
4358,False,True,"[150, 876, 711, 51, 43]","[48, 121, 105, 429, 143]"
4359,False,True,"[50, 121, 518, 81, 53]","[6, 104, 910, 202, 161]"
4360,False,True,"[23, 56, 134, 119, 53]","[86, 120, 4, 147, 89]"
4361,True,False,"[92, 234, 112, 22, 99]","[4, 64, 38, 110, 888]"
4362,False,True,"[157, 104, 20, 119, 111]","[23, 78, 136, 110, 40]"
4363,True,False,"[53, 22, 166, 103, 141]","[246, 157, 432, 24, 14]"
4364,True,False,"[164, 9, 79, 110, 111]","[80, 20, 103, 22, 235]"
4365,True,False,"[79, 5, 80, 21, 111]","[82, 9, 91, 81, 267]"
4366,True,False,"[68, 234, 61, 110, 235]","[13, 107, 103, 51, 57]"
4367,True,False,"[78, 64, 711, 895, 7]","[114, 121, 84, 360, 117]"
4368,True,False,"[39, 56, 910, 110, 26]","[24, 107, 950, 4, 43]"
4369,True,False,"[24, 9, 777, 523, 555]","[78, 526, 142, 145, 497]"
4370,False,True,"[516, 121, 43, 22, 143]","[122, 79, 61, 166, 50]"
4371,False,True,"[897, 63, 4, 67, 43]","[777, 42, 64, 202, 74]"
4372,False,True,"[777, 254, 517, 81, 201]","[85, 203, 84, 360, 44]"
4373,True,False,"[74, 56, 55, 429, 40]","[43, 104, 236, 22, 350]"
4374,True,False,"[64, 9, 43, 895, 53]","[266, 163, 103, 29, 80]"
4375,True,False,"[516, 121, 142, 29, 117]","[58, 5, 134, 110, 43]"
4376,True,False,"[31, 25, 777, 429, 412]","[68, 56, 3, 145, 111]"
4377,True,False,"[157, 9, 147, 238, 266]","[64, 234, 142, 81, 43]"
4378,False,True,"[75, 876, 777, 81, 53]","[887, 63, 91, 29, 43]"
4379,False,True,"[126, 56, 69, 21, 412]","[78, 200, 84, 51, 267]"
4380,False,True,"[84, 141, 238, 81, 43]","[897, 234, 268, 145, 526]"
4381,True,False,"[266, 120, 45, 523, 43]","[114, 876, 42, 145, 555]"
4382,False,True,"[114, 233, 147, 518, 412]","[266, 427, 134, 81, 555]"
4383,False,True,"[897, 427, 103, 221, 40]","[887, 107, 7, 18, 432]"
4384,True,False,"[246, 203, 84, 498, 235]","[80, 63, 517, 145, 432]"
4385,False,True,"[777, 200, 55, 30, 555]","[43, 77, 517, 222, 526]"
4386,False,True,"[166, 876, 103, 221, 111]","[112, 35, 897, 360, 526]"
4387,False,True,"[122, 79, 4, 81, 40]","[266, 526, 112, 29, 267]"
4388,True,False,"[106, 121, 131, 202, 101]","[114, 238, 268, 81, 432]"
4389,False,True,"[92, 35, 166, 145, 40]","[122, 876, 246, 81, 267]"
4390,True,False,"[92, 77, 145, 498, 57]","[266, 131, 18, 119, 432]"
4391,True,False,"[122, 63, 134, 202, 235]","[92, 77, 99, 110, 43]"
4392,False,True,"[122, 63, 268, 202, 526]","[114, 131, 112, 523, 412]"
4393,False,True,"[24, 107, 42, 21, 117]","[92, 104, 10, 202, 35]"
4394,True,False,"[92, 203, 38, 22, 25]","[58, 254, 79, 110, 161]"
4395,False,True,"[79, 233, 245, 21, 147]","[164, 104, 38, 51, 63]"
4396,False,True,"[157, 91, 518, 235, 497]","[10, 56, 246, 43, 26]"
4397,True,False,"[14, 30, 80, 22, 43]","[164, 121, 103, 81, 37]"
4398,False,True,"[266, 63, 80, 235, 875]","[154, 64, 910, 145, 267]"
4399,False,True,"[17, 5, 134, 21, 22]","[34, 107, 517, 145, 555]"
4400,False,True,"[27, 154, 163, 498, 497]","[517, 11, 4, 67, 432]"
4401,False,True,"[82, 120, 238, 81, 235]","[516, 163, 26, 67, 43]"
4402,True,False,"[164, 5, 34, 81, 37]","[516, 9, 246, 202, 43]"
4403,False,True,"[875, 69, 238, 147, 40]","[13, 91, 246, 21, 432]"
4404,True,False,"[98, 876, 246, 22, 40]","[92, 5, 84, 236, 37]"
4405,True,False,"[6, 497, 268, 110, 56]","[77, 104, 4, 523, 432]"
4406,False,True,"[99, 104, 246, 202, 40]","[27, 200, 4, 81, 432]"
4407,True,False,"[887, 57, 161, 22, 40]","[150, 76, 45, 29, 350]"
4408,False,True,"[41, 35, 76, 67, 117]","[266, 233, 105, 115, 432]"
4409,False,True,"[777, 5, 268, 202, 163]","[246, 427, 85, 67, 143]"
4410,False,True,"[266, 5, 79, 910, 37]","[57, 60, 238, 202, 22]"
4411,False,True,"[24, 76, 268, 81, 201]","[86, 11, 157, 202, 26]"
4412,True,False,"[145, 120, 246, 523, 555]","[24, 107, 91, 81, 40]"
4413,False,True,"[92, 876, 99, 21, 89]","[57, 64, 55, 81, 412]"
4414,False,True,"[17, 64, 134, 119, 40]","[516, 234, 268, 236, 7]"
4415,False,True,"[92, 63, 43, 50, 200]","[6, 28, 238, 202, 60]"
4416,False,True,"[58, 64, 245, 360, 154]","[69, 234, 910, 202, 40]"
4417,False,True,"[48, 63, 777, 81, 22]","[114, 234, 103, 235, 412]"
4418,False,True,"[166, 154, 75, 81, 37]","[2, 234, 112, 236, 902]"
4419,True,False,"[80, 141, 518, 81, 235]","[23, 63, 777, 50, 497]"
4420,True,False,"[126, 63, 80, 81, 432]","[777, 887, 103, 110, 902]"
4421,False,True,"[266, 60, 55, 223, 235]","[92, 104, 61, 895, 267]"
4422,True,False,"[10, 234, 45, 222, 888]","[133, 104, 910, 202, 902]"
4423,True,False,"[133, 121, 112, 22, 101]","[39, 113, 45, 110, 235]"
4424,False,True,"[48, 56, 268, 523, 40]","[54, 876, 518, 236, 267]"
4425,False,True,"[8, 20, 42, 110, 111]","[122, 104, 34, 202, 143]"
4426,True,False,"[235, 147, 114, 7, 104]","[84, 412, 523, 166, 11]"
4427,False,True,"[41, 141, 55, 523, 526]","[14, 121, 268, 498, 497]"
4428,True,False,"[164, 141, 29, 145, 350]","[268, 63, 126, 81, 101]"
4429,False,True,"[92, 141, 38, 360, 89]","[24, 245, 43, 429, 3]"
4430,True,False,"[122, 64, 42, 429, 154]","[887, 107, 8, 21, 12]"
4431,False,True,"[78, 77, 517, 22, 432]","[92, 163, 134, 360, 555]"
4432,False,True,"[19, 236, 74, 910, 497]","[166, 113, 34, 235, 223]"
4433,True,False,"[19, 234, 38, 145, 111]","[122, 64, 84, 360, 497]"
4434,True,False,"[24, 234, 910, 110, 555]","[79, 104, 42, 523, 412]"
4435,True,False,"[8, 107, 950, 147, 267]","[13, 5, 38, 202, 432]"
4436,False,True,"[8, 91, 157, 147, 235]","[77, 56, 3, 523, 40]"
4437,False,True,"[4, 56, 69, 110, 235]","[54, 63, 268, 360, 80]"
4438,True,False,"[114, 35, 910, 45, 53]","[58, 876, 4, 119, 43]"
4439,False,True,"[24, 91, 55, 147, 111]","[200, 121, 163, 81, 43]"
4440,True,False,"[897, 25, 23, 67, 60]","[48, 78, 157, 202, 235]"
4441,True,False,"[6, 876, 131, 523, 111]","[875, 234, 127, 21, 412]"
4442,True,False,"[240, 9, 38, 202, 57]","[164, 154, 112, 81, 432]"
4443,False,True,"[122, 876, 39, 110, 101]","[67, 11, 3, 29, 43]"
4444,False,True,"[92, 154, 8, 51, 57]","[122, 77, 134, 110, 37]"
4445,False,True,"[897, 876, 105, 29, 267]","[266, 203, 38, 360, 12]"
4446,False,True,"[2, 104, 105, 21, 201]","[79, 107, 1, 202, 432]"
4447,False,True,"[82, 5, 157, 498, 910]","[6, 107, 43, 360, 57]"
4448,False,True,"[887, 131, 202, 236, 142]","[54, 120, 7, 360, 111]"
4449,True,False,"[84, 203, 157, 360, 497]","[164, 9, 246, 523, 902]"
4450,True,False,"[777, 427, 4, 523, 40]","[68, 154, 950, 21, 432]"
4451,False,True,"[83, 56, 99, 51, 555]","[59, 5, 166, 523, 53]"
4452,False,True,"[77, 876, 238, 429, 412]","[10, 234, 103, 81, 235]"
4453,False,True,"[98, 141, 38, 67, 117]","[54, 107, 166, 69, 432]"
4454,True,False,"[80, 11, 117, 51, 25]","[23, 154, 84, 110, 555]"
4455,True,False,"[240, 141, 268, 147, 235]","[6, 5, 136, 81, 432]"
4456,True,False,"[133, 91, 31, 236, 555]","[54, 33, 238, 16, 110]"
4457,True,False,"[58, 104, 134, 51, 432]","[114, 9, 157, 222, 518]"
4458,True,False,"[166, 141, 131, 202, 432]","[240, 113, 75, 29, 40]"
4459,False,True,"[240, 63, 43, 21, 89]","[67, 203, 42, 22, 40]"
4460,True,False,"[24, 200, 84, 523, 12]","[86, 63, 4, 429, 555]"
4461,False,True,"[39, 517, 8, 119, 37]","[85, 120, 166, 110, 143]"
4462,False,True,"[24, 106, 517, 360, 57]","[266, 427, 69, 51, 497]"
4463,True,False,"[19, 234, 61, 22, 43]","[68, 154, 42, 429, 432]"
4464,True,False,"[86, 154, 8, 51, 22]","[516, 63, 84, 21, 40]"
4465,True,False,"[80, 24, 55, 222, 555]","[27, 91, 79, 523, 89]"
4466,False,True,"[126, 9, 777, 523, 517]","[516, 154, 910, 236, 902]"
4467,True,False,"[897, 104, 136, 81, 497]","[36, 234, 43, 22, 154]"
4468,True,False,"[126, 5, 42, 29, 235]","[516, 136, 421, 523, 57]"
4469,True,False,"[54, 876, 4, 119, 143]","[102, 518, 31, 81, 432]"
4470,True,False,"[166, 141, 43, 67, 888]","[897, 64, 711, 236, 267]"
4471,True,False,"[14, 82, 142, 895, 235]","[266, 17, 103, 67, 53]"
4472,False,True,"[122, 104, 34, 119, 267]","[6, 141, 127, 523, 111]"
4473,False,True,"[92, 57, 90, 235, 147]","[82, 233, 45, 110, 53]"
4474,True,False,"[897, 526, 7, 157, 235]","[266, 63, 4, 81, 497]"
4475,True,False,"[84, 79, 238, 67, 350]","[48, 64, 7, 22, 432]"
4476,True,False,"[19, 29, 4, 22, 235]","[223, 421, 246, 50, 40]"
4477,False,True,"[777, 104, 134, 45, 432]","[223, 876, 166, 50, 555]"
4478,False,True,"[68, 421, 134, 110, 78]","[48, 154, 42, 202, 101]"
4479,True,False,"[14, 5, 245, 147, 25]","[164, 200, 517, 81, 37]"
4480,False,True,"[516, 203, 105, 81, 40]","[114, 68, 7, 67, 29]"
4481,True,False,"[86, 200, 163, 236, 902]","[777, 104, 83, 523, 117]"
4482,False,True,"[67, 141, 39, 895, 497]","[122, 56, 268, 119, 555]"
4483,False,True,"[43, 48, 55, 67, 902]","[92, 64, 8, 110, 26]"
4484,False,True,"[84, 234, 45, 523, 902]","[69, 24, 38, 236, 555]"
4485,False,True,"[54, 234, 45, 202, 143]","[27, 24, 131, 429, 111]"
4486,True,False,"[92, 200, 55, 81, 350]","[54, 104, 13, 145, 40]"
4487,False,True,"[14, 876, 45, 157, 518]","[41, 29, 55, 20, 17]"
4488,False,True,"[6, 64, 99, 360, 412]","[80, 63, 90, 236, 555]"
4489,True,False,"[84, 131, 86, 202, 53]","[17, 121, 38, 18, 44]"
4490,True,False,"[102, 876, 99, 222, 25]","[68, 19, 910, 119, 53]"
4491,True,False,"[26, 104, 246, 157, 8]","[80, 64, 79, 21, 111]"
4492,False,True,"[14, 234, 50, 429, 412]","[77, 121, 910, 202, 267]"
4493,True,False,"[266, 63, 42, 147, 40]","[887, 35, 777, 110, 235]"
4494,False,True,"[777, 59, 517, 498, 518]","[84, 56, 236, 360, 111]"
4495,True,False,"[6, 121, 84, 110, 910]","[68, 56, 50, 222, 43]"
4496,False,True,"[114, 107, 910, 110, 497]","[164, 200, 238, 43, 40]"
4497,False,True,"[420, 56, 517, 147, 43]","[24, 163, 91, 236, 57]"
4498,True,False,"[897, 876, 238, 157, 44]","[777, 57, 268, 51, 161]"
4499,False,True,"[98, 141, 43, 67, 902]","[54, 64, 7, 81, 16]"
4500,False,True,"[157, 777, 43, 81, 20]","[92, 107, 8, 110, 40]"
4501,True,False,"[11, 74, 42, 147, 37]","[41, 59, 43, 51, 80]"
4502,False,True,"[266, 203, 517, 223, 235]","[897, 200, 45, 895, 110]"
4503,False,True,"[54, 82, 268, 67, 902]","[23, 121, 517, 21, 37]"
4504,False,True,"[887, 154, 157, 221, 910]","[80, 64, 99, 21, 12]"
4505,True,False,"[98, 35, 518, 4, 63]","[516, 24, 42, 497, 429]"
4506,True,False,"[420, 107, 43, 235, 147]","[266, 63, 163, 21, 143]"
4507,True,False,"[41, 63, 42, 157, 43]","[266, 20, 245, 360, 50]"
4508,True,False,"[122, 121, 245, 235, 43]","[897, 64, 1, 119, 888]"
4509,False,True,"[114, 200, 55, 145, 555]","[69, 104, 4, 498, 497]"
4510,False,True,"[80, 5, 84, 119, 412]","[54, 77, 126, 110, 89]"
4511,True,False,"[58, 113, 84, 18, 235]","[777, 203, 55, 157, 526]"
4512,False,True,"[164, 59, 268, 523, 235]","[2, 20, 1, 145, 350]"
4513,False,True,"[82, 5, 126, 50, 526]","[110, 62, 43, 202, 555]"
4514,True,False,"[86, 64, 131, 236, 497]","[2, 59, 4, 202, 43]"
4515,False,True,"[897, 9, 13, 202, 50]","[2, 163, 517, 360, 111]"
4516,True,False,"[777, 876, 55, 222, 902]","[164, 254, 38, 110, 22]"
4517,True,False,"[266, 200, 236, 43, 267]","[24, 141, 38, 235, 163]"
4518,True,False,"[516, 64, 34, 222, 902]","[48, 91, 4, 202, 43]"
4519,True,False,"[41, 91, 131, 22, 902]","[39, 234, 7, 236, 267]"
4520,False,True,"[122, 29, 163, 119, 40]","[69, 246, 236, 81, 432]"
4521,False,True,"[31, 876, 55, 110, 888]","[98, 104, 127, 360, 111]"
4522,True,False,"[266, 35, 517, 147, 16]","[23, 141, 38, 22, 888]"
4523,False,True,"[48, 245, 555, 15, 78]","[19, 63, 246, 4, 412]"
4524,False,True,"[150, 104, 4, 51, 25]","[266, 141, 412, 145, 34]"
4525,True,False,"[48, 427, 517, 110, 154]","[57, 28, 166, 360, 89]"
4526,False,True,"[6, 200, 61, 81, 888]","[240, 63, 38, 4, 22]"
4527,False,True,"[887, 234, 517, 236, 267]","[154, 64, 246, 30, 40]"
4528,True,False,"[92, 120, 90, 81, 412]","[54, 104, 127, 145, 111]"
4529,False,True,"[266, 121, 777, 22, 902]","[39, 63, 238, 21, 111]"
4530,False,True,"[24, 121, 35, 81, 63]","[92, 421, 517, 429, 22]"
4531,False,True,"[82, 64, 39, 523, 412]","[23, 876, 1, 360, 53]"
4532,True,False,"[266, 887, 61, 51, 526]","[6, 163, 157, 21, 235]"
4533,True,False,"[82, 234, 34, 81, 555]","[897, 76, 39, 110, 16]"
4534,True,False,"[6, 163, 238, 21, 235]","[875, 33, 1, 202, 40]"
4535,False,True,"[92, 99, 104, 51, 432]","[86, 107, 4, 115, 57]"
4536,False,True,"[48, 113, 112, 523, 43]","[106, 233, 101, 222, 16]"
4537,True,False,"[77, 76, 81, 523, 57]","[245, 163, 36, 236, 267]"
4538,True,False,"[897, 30, 92, 51, 99]","[48, 63, 910, 523, 267]"
4539,True,False,"[516, 11, 42, 15, 117]","[266, 121, 161, 51, 99]"
4540,True,False,"[23, 35, 910, 22, 43]","[420, 77, 101, 119, 432]"
4541,False,True,"[84, 121, 54, 895, 267]","[23, 28, 246, 202, 432]"
4542,False,True,"[10, 5, 42, 107, 427]","[106, 64, 4, 360, 57]"
4543,False,True,"[79, 56, 8, 145, 80]","[2, 120, 136, 67, 432]"
4544,True,False,"[266, 876, 910, 202, 432]","[92, 121, 268, 67, 43]"
4545,False,True,"[54, 200, 8, 18, 432]","[517, 24, 142, 81, 235]"
4546,False,True,"[266, 141, 910, 110, 40]","[897, 121, 55, 81, 235]"
4547,False,True,"[266, 121, 8, 145, 154]","[150, 200, 127, 29, 555]"
4548,True,False,"[14, 154, 246, 110, 555]","[266, 78, 84, 67, 497]"
4549,True,False,"[266, 63, 50, 51, 235]","[39, 77, 517, 67, 201]"
4550,False,True,"[223, 141, 69, 96, 117]","[887, 107, 101, 222, 35]"
4551,True,False,"[79, 121, 55, 523, 235]","[36, 60, 166, 51, 40]"
4552,True,False,"[84, 121, 134, 22, 16]","[82, 200, 8, 81, 432]"
4553,True,False,"[84, 64, 8, 21, 888]","[777, 120, 7, 523, 53]"
4554,False,True,"[897, 876, 236, 145, 117]","[10, 200, 517, 523, 22]"
4555,False,True,"[122, 64, 8, 81, 235]","[48, 57, 13, 110, 117]"
4556,True,False,"[48, 887, 268, 157, 111]","[39, 203, 711, 147, 888]"
4557,False,True,"[10, 121, 166, 523, 235]","[80, 20, 4, 360, 526]"
4558,False,True,"[150, 59, 142, 895, 888]","[19, 234, 55, 51, 16]"
4559,False,True,"[122, 56, 238, 67, 412]","[81, 420, 268, 79, 143]"
4560,False,True,"[86, 421, 711, 21, 412]","[92, 77, 126, 895, 37]"
4561,False,True,"[67, 76, 112, 21, 80]","[164, 63, 110, 202, 53]"
4562,True,False,"[36, 121, 91, 29, 910]","[6, 48, 145, 96, 12]"
4563,True,False,"[154, 56, 268, 222, 147]","[83, 107, 157, 110, 99]"
4564,True,False,"[164, 28, 142, 67, 432]","[23, 876, 166, 119, 63]"
4565,True,False,"[897, 28, 246, 67, 888]","[24, 91, 55, 221, 117]"
4566,True,False,"[43, 107, 147, 110, 412]","[266, 28, 79, 67, 497]"
4567,False,True,"[92, 102, 79, 50, 412]","[114, 56, 517, 221, 37]"
4568,False,True,"[58, 64, 90, 202, 74]","[43, 63, 157, 22, 26]"
4569,False,True,"[240, 9, 101, 523, 412]","[114, 245, 104, 81, 26]"
4570,True,False,"[2, 141, 268, 202, 432]","[122, 876, 238, 81, 57]"
4571,False,True,"[777, 120, 42, 147, 235]","[39, 104, 61, 22, 526]"
4572,True,False,"[82, 163, 246, 119, 117]","[516, 234, 238, 110, 63]"
4573,False,True,"[24, 56, 517, 498, 497]","[79, 5, 13, 360, 111]"
4574,True,False,"[114, 254, 76, 81, 267]","[58, 64, 134, 21, 40]"
4575,False,True,"[266, 876, 950, 29, 432]","[150, 24, 142, 81, 40]"
4576,True,False,"[420, 11, 910, 157, 526]","[68, 200, 127, 81, 497]"
4577,False,True,"[85, 19, 84, 51, 143]","[75, 121, 131, 145, 89]"
4578,True,False,"[222, 121, 38, 114, 111]","[92, 104, 268, 147, 235]"
4579,False,True,"[85, 63, 126, 360, 111]","[238, 876, 150, 81, 57]"
4580,False,True,"[164, 876, 41, 81, 161]","[86, 48, 3, 523, 117]"
4581,True,False,"[67, 11, 131, 202, 40]","[98, 234, 134, 429, 555]"
4582,True,False,"[83, 41, 76, 145, 902]","[266, 64, 777, 96, 497]"
4583,False,True,"[166, 131, 126, 223, 235]","[266, 64, 163, 145, 555]"
4584,False,True,"[39, 234, 34, 147, 235]","[98, 91, 127, 21, 40]"
4585,True,False,"[39, 107, 84, 67, 117]","[19, 35, 245, 202, 40]"
4586,False,True,"[897, 35, 7, 523, 40]","[77, 234, 8, 202, 432]"
4587,False,True,"[24, 78, 43, 236, 267]","[122, 63, 14, 22, 40]"
4588,False,True,"[114, 107, 79, 202, 235]","[82, 254, 711, 498, 497]"
4589,True,False,"[126, 120, 43, 22, 57]","[83, 11, 84, 429, 53]"
4590,True,False,"[31, 56, 38, 81, 40]","[897, 64, 103, 51, 412]"
4591,False,True,"[126, 234, 50, 236, 22]","[164, 200, 518, 157, 267]"
4592,False,True,"[6, 68, 8, 51, 40]","[4, 131, 154, 67, 902]"
4593,False,True,"[14, 76, 555, 81, 43]","[876, 48, 50, 236, 350]"
4594,False,True,"[150, 20, 268, 360, 111]","[516, 120, 61, 18, 526]"
4595,True,False,"[17, 427, 910, 114, 497]","[54, 11, 43, 222, 53]"
4596,False,True,"[8, 104, 268, 110, 235]","[266, 234, 134, 236, 902]"
4597,True,False,"[27, 254, 131, 22, 267]","[2, 28, 18, 147, 37]"
4598,True,False,"[67, 63, 13, 18, 16]","[122, 121, 61, 30, 26]"
4599,False,True,"[39, 163, 69, 236, 902]","[266, 76, 246, 81, 267]"
4600,True,False,"[266, 64, 61, 29, 350]","[24, 11, 4, 67, 117]"
4601,False,True,"[897, 200, 134, 222, 267]","[78, 11, 55, 360, 12]"
4602,True,False,"[17, 104, 897, 29, 902]","[27, 68, 238, 21, 267]"
4603,False,True,"[516, 76, 238, 236, 432]","[240, 200, 8, 110, 22]"
4604,False,True,"[777, 427, 268, 110, 43]","[92, 876, 246, 21, 22]"
4605,True,False,"[516, 11, 4, 50, 235]","[122, 200, 69, 360, 412]"
4606,False,True,"[150, 107, 134, 236, 43]","[86, 59, 50, 147, 154]"
4607,True,False,"[154, 63, 246, 21, 235]","[82, 56, 166, 110, 432]"
4608,True,False,"[17, 121, 51, 29, 267]","[43, 141, 711, 81, 53]"
4609,True,False,"[122, 35, 517, 236, 267]","[223, 104, 131, 222, 57]"
4610,False,True,"[92, 876, 34, 523, 235]","[68, 5, 236, 67, 497]"
4611,False,True,"[3, 107, 268, 21, 518]","[420, 24, 517, 18, 89]"
4612,False,True,"[154, 203, 518, 236, 201]","[2, 28, 111, 119, 902]"
4613,False,True,"[887, 64, 166, 50, 235]","[110, 79, 8, 202, 412]"
4614,True,False,"[122, 5, 103, 523, 902]","[68, 203, 517, 147, 235]"
4615,False,True,"[6, 245, 55, 67, 43]","[23, 28, 157, 222, 53]"
4616,False,True,"[114, 113, 268, 202, 63]","[75, 154, 711, 22, 111]"
4617,True,False,"[157, 5, 268, 222, 44]","[84, 203, 4, 119, 888]"
4618,True,False,"[78, 427, 268, 236, 902]","[92, 154, 112, 110, 40]"
4619,False,True,"[86, 64, 4, 236, 40]","[154, 427, 43, 22, 111]"
4620,True,False,"[114, 91, 711, 236, 902]","[897, 104, 69, 21, 26]"
4621,False,True,"[24, 203, 68, 523, 37]","[48, 33, 34, 22, 432]"
4622,True,False,"[516, 203, 245, 110, 16]","[266, 68, 55, 236, 22]"
4623,True,False,"[54, 121, 84, 236, 53]","[82, 104, 166, 69, 26]"
4624,True,False,"[82, 876, 157, 236, 267]","[48, 77, 950, 81, 43]"
4625,True,False,"[266, 35, 1, 119, 526]","[48, 233, 268, 523, 902]"
4626,False,True,"[777, 876, 55, 523, 235]","[24, 63, 84, 119, 526]"
4627,False,True,"[54, 233, 55, 523, 111]","[126, 234, 115, 110, 53]"
4628,True,False,"[122, 63, 777, 22, 902]","[83, 64, 7, 236, 89]"
4629,True,False,"[777, 11, 43, 21, 526]","[17, 120, 55, 67, 16]"
4630,True,False,"[14, 28, 910, 21, 526]","[92, 245, 950, 18, 89]"
4631,False,True,"[58, 79, 246, 21, 40]","[57, 121, 268, 145, 111]"
4632,False,True,"[240, 163, 777, 145, 910]","[54, 28, 157, 81, 40]"
4633,True,False,"[68, 200, 112, 145, 432]","[2, 876, 246, 110, 902]"
4634,True,False,"[58, 245, 246, 119, 57]","[92, 20, 238, 22, 7]"
4635,True,False,"[126, 77, 268, 145, 526]","[23, 5, 38, 236, 57]"
4636,True,False,"[98, 200, 3, 235, 432]","[164, 107, 103, 51, 26]"
4637,True,False,"[164, 56, 101, 429, 57]","[24, 30, 99, 238, 12]"
4638,False,True,"[122, 876, 55, 21, 43]","[58, 63, 166, 50, 22]"
4639,False,True,"[126, 234, 4, 67, 497]","[68, 35, 105, 202, 44]"
4640,True,False,"[114, 104, 50, 81, 235]","[122, 427, 245, 202, 99]"
4641,False,True,"[887, 64, 4, 119, 53]","[110, 62, 134, 84, 201]"
4642,False,True,"[19, 9, 90, 145, 53]","[6, 121, 8, 29, 40]"
4643,False,True,"[122, 28, 55, 21, 526]","[150, 76, 4, 145, 412]"
4644,False,True,"[86, 104, 8, 236, 902]","[223, 427, 84, 235, 555]"
4645,True,False,"[266, 121, 112, 119, 74]","[39, 64, 42, 81, 99]"
4646,False,True,"[887, 64, 105, 895, 235]","[98, 72, 55, 147, 526]"
4647,True,False,"[85, 11, 103, 110, 16]","[23, 57, 42, 895, 497]"
4648,True,False,"[79, 30, 246, 21, 518]","[150, 121, 45, 202, 432]"
4649,True,False,"[79, 200, 50, 67, 40]","[68, 234, 157, 523, 12]"
4650,True,False,"[17, 28, 126, 81, 235]","[6, 35, 518, 67, 497]"
4651,False,True,"[166, 876, 92, 81, 432]","[98, 234, 112, 119, 40]"
4652,True,False,"[126, 28, 897, 29, 12]","[82, 121, 84, 236, 111]"
4653,False,True,"[516, 11, 38, 81, 497]","[84, 876, 54, 22, 235]"
4654,True,False,"[24, 107, 4, 81, 43]","[166, 876, 80, 83, 50]"
4655,False,True,"[68, 234, 63, 895, 89]","[79, 60, 86, 429, 12]"
4656,False,True,"[10, 876, 7, 429, 111]","[154, 203, 112, 81, 37]"
4657,False,True,"[50, 79, 238, 202, 432]","[39, 63, 91, 235, 57]"
4658,False,True,"[27, 24, 134, 235, 902]","[14, 121, 61, 81, 267]"
4659,False,True,"[897, 35, 23, 30, 37]","[92, 76, 777, 22, 80]"
4660,False,True,"[266, 79, 246, 110, 910]","[82, 5, 268, 81, 25]"
4661,False,True,"[39, 35, 55, 22, 432]","[79, 141, 3, 110, 111]"
4662,True,False,"[887, 120, 238, 67, 117]","[777, 63, 54, 157, 37]"
4663,False,True,"[133, 876, 126, 110, 497]","[6, 77, 112, 429, 53]"
4664,False,True,"[114, 11, 238, 145, 12]","[27, 5, 80, 222, 902]"
4665,False,True,"[48, 33, 84, 202, 267]","[107, 30, 4, 22, 53]"
4666,False,True,"[122, 107, 236, 37, 44]","[64, 59, 42, 145, 53]"
4667,True,False,"[86, 63, 246, 222, 902]","[27, 141, 42, 29, 497]"
4668,False,True,"[897, 4, 105, 22, 432]","[98, 876, 157, 29, 40]"
4669,False,True,"[76, 233, 8, 81, 57]","[114, 876, 154, 22, 432]"
4670,False,True,"[777, 104, 4, 110, 40]","[122, 876, 43, 222, 37]"
4671,False,True,"[36, 427, 79, 81, 497]","[68, 254, 104, 51, 432]"
4672,False,True,"[266, 876, 45, 81, 235]","[164, 64, 43, 202, 432]"
